PetID,cute_val
31e14c50a,0.3230608
31e2399a9,0.37994024
31e266863,0.47704124
31e9530cf,0.44332024
31eb7b312,0.59004724
31f59daf4,0.5841622
3209cdc3c,0.3703619
32141c266,0.678169
32148e0fc,0.49249092
32168f6f5,0.79310006
3219ad064,0.6657244
321c14446,0.66101235
321d04634,0.46832547
322244807,0.2687164
3227c4f2e,0.5018435
32287a62f,0.39345014
322b32801,0.41217092
323803a9b,0.7000079
32387ac37,0.3446946
323e4cb89,0.5342292
323f562e0,0.5637725
324232e54,0.682926
324266c95,0.61359453
3244cff21,0.313716
325a6a746,0.5909814
325d0e364,0.2881897
32618b795,0.45958063
326355730,0.37883773
3264fe773,0.40070572
3268dcfd0,0.5624698
326a3c785,0.50711954
326b17344,0.47745466
326c9c979,0.5157451
3275bb3bf,0.3996323
3280fa256,0.5494475
3285d041f,0.45794994
329058ec1,0.77623194
32918fcdf,0.23110078
329814145,0.36196062
32aa78316,0.46903938
32ac38a9f,0.6316506
32acc8a7a,0.5305014
32ad56035,0.5909651
32afa462f,0.6277723
32bc0b4fa,0.69937295
32cda3189,0.5213058
32d8fa52b,0.54117465
32eb3673a,0.5740073
32ef0472e,0.39219472
32efae9d5,0.5629667
32f29129c,0.5738102
32f617eda,0.73779297
32f97388e,0.61192954
3304185a1,0.7063684
3308b3980,0.45150065
330943a7e,0.26190206
330f0e19a,0.6771195
3313aa06f,0.4576114
331476348,0.5306702
3316a5619,0.71262354
331a14422,0.5601982
331a745e8,0.6570878
331c0bbf3,0.4359919
331c39c92,0.2573788
332ae5ab2,0.7431355
3330252db,0.566377
3332eb59c,0.48589906
3335796f3,0.34009317
3338e5ec6,0.5869623
33404ffe6,0.5593427
334975a99,0.4653627
335aacd34,0.13265105
335eacf2d,0.39372423
335f2c11b,0.6672228
336504b7d,0.38622501
33715275e,0.6203872
337405507,0.711466
33752346b,0.50444824
33826a08a,0.522635
338bc4bcd,0.442098
338ccb571,0.5105715
338d441f4,0.4211535
338dddea9,0.2563107
3397adec3,0.67764074
339a623c4,0.7529611
33a373ca9,0.73029286
33a51709e,0.43121004
33a6694b0,0.35413483
33a8b9601,0.19225644
33a9dff78,0.4206641
33aa18b41,0.5477974
33add94a0,0.6336954
33bfeb403,0.42156303
33c73d9ad,0.36797166
33cabff1a,0.52792203
33d3738f6,0.6402727
33db028cb,0.3886835
33dc6b53a,0.5773481
33dda6165,0.6427906
33ddc2011,0.29218373
33eaf34b3,0.17140529
33ed78569,0.4590955
33f056cc7,0.64489526
33f28ad35,0.57828623
33f89cb83,0.59533936
3402b3970,0.7955646
34090e9d6,0.38837504
341420028,0.67066944
34221a4f8,0.4745665
3422e4906,0.7307729
342400751,0.42154297
3433731c5,0.18945253
343962804,0.47393247
343c1f526,0.27952847
34452eefb,0.16796893
34482d66a,0.6998783
344b9632c,0.34910074
345b95213,0.68104225
346c5abcd,0.48486474
347be28a8,0.7538873
3480a9d2e,0.59573627
348591b3f,0.67355317
3485ea1db,0.41409364
348665874,0.5593115
34872e9a7,0.4145061
34884c9fc,0.7731566
348a982e2,0.35030252
3497c1ad0,0.7211252
349fe9b9b,0.58208644
34a6cc7b2,0.5567829
34b96cf6a,0.31979308
34c4e74a9,0.4991822
34cedf9bb,0.41357017
34d0c00d6,0.40146574
34d387261,0.70867085
34d5748f7,0.546793
34d903f17,0.4754156
34dc86aae,0.61485416
34dd3cb69,0.49519655
34ed5aa64,0.59719735
34edfc9d5,0.26046246
34f6111bf,0.7209979
34fcc459a,0.44811234
34fd2f89a,0.61224097
34fe22f69,0.41332722
350116b16,0.5867956
3501d8f4f,0.7030309
350208e1a,0.5479234
3503528f8,0.3484666
3508d0b46,0.3153383
350a14e36,0.3832485
35149528a,0.6062779
351586450,0.4948145
3517189ab,0.6529837
35178a75a,0.48258197
351d1e748,0.7405856
351d29156,0.6199577
351eefe3e,0.53765
351f3746c,0.30826935
35203bd2a,0.45943898
3521fe7b3,0.5741235
35225eb67,0.81029457
352522dbd,0.592386
35296e056,0.22744302
352ba3335,0.7798549
353187b3d,0.63192666
3536e1efd,0.42003942
353c89ed3,0.5938252
354e9fc50,0.48383406
355048bb7,0.59102404
35542ae3e,0.6843814
355743336,0.57555366
355756bdc,0.44543684
35593da00,0.79397386
355cc5db7,0.50099576
355e3bdc5,0.6515467
355e8bc38,0.44406623
3560a3e97,0.6740056
356a9cf88,0.32529122
356d41ee2,0.38885638
356d9395d,0.6171475
356f1ecfb,0.5576963
357707ba7,0.49871418
358270782,0.5302936
3583095d0,0.7214815
3584bf68a,0.28863722
358517d09,0.5950167
358f7abba,0.43370944
35907f15e,0.4342487
3595648ea,0.5393512
359dd0b52,0.3282845
35a135b13,0.5600155
35a62a8b1,0.44487622
35a730b12,0.7973044
35b1c5db4,0.40596524
35b51bb28,0.23879498
35b9530a6,0.40119413
35bb8ee8f,0.48005074
35bbb3a85,0.57758915
35bbdb5fd,0.7025756
35bd82365,0.19071737
35c0c3aca,0.3348829
35c761c35,0.45347646
35c9336dc,0.4603437
35c9855f5,0.7765453
35cc85250,0.6415837
35ce89b5c,0.58217955
35cf91e6e,0.31277663
35d04e039,0.5895405
35d860fe5,0.6507369
35d9045fb,0.52866155
35dcf4794,0.57300204
35df10380,0.36658493
35e96ea98,0.58366674
35ec69571,0.52068776
35f8b4bff,0.5579359
35f9132e5,0.33571246
35f9818a7,0.6162959
35fc0fd89,0.5765463
35fdb89c9,0.5511747
36010cec4,0.5065081
360215e23,0.6523983
3604fc814,0.22868235
360dcecb1,0.5838204
360f2c8b9,0.61490065
3613869b2,0.5319669
361e79f5f,0.3400774
3622c0bcf,0.34877294
3625dd7cf,0.63402694
36332af6d,0.5903948
3639e2409,0.72103286
363a00ab0,0.45293182
363e8df66,0.6241395
364e3ac89,0.49111533
3653c9384,0.64384127
3658ee105,0.4976605
365aaebc8,0.6159841
365f29337,0.42137983
36632f72b,0.65530574
3664119b9,0.47923177
3666cdd80,0.6012818
36681852f,0.4396632
36681d1d5,0.5318825
366a4544f,0.5963406
36731724b,0.47257718
3679001f5,0.57753175
3681bfdb9,0.4826911
368b2adc1,0.43907246
369197890,0.34474644
3695274de,0.58444923
3697f94e1,0.31528616
369d96f21,0.71983445
369da3ef0,0.5524537
369dc90b6,0.3830289
36a216956,0.69025403
36a5b3b3e,0.5946395
36a9087d7,0.32611018
36ab1bdc9,0.6332239
36ad4a880,0.36350003
36b57b1ee,0.40488917
36b7411f9,0.31492615
36bb93372,0.44873106
36bec0c95,0.47778803
36c4871dc,0.56980485
36cc00cf3,0.25055766
36ccd9729,0.44407615
36d764abf,0.4821042
36d7fc2c5,0.5155939
36dd5c626,0.45026198
36ddc4f2d,0.65038407
36e02d379,0.6569552
36e1415c8,0.55153483
36e7f8d83,0.8634456
36ea16468,0.52782744
36ed4f417,0.43035838
36edc334e,0.62984234
36f07fbe0,0.39864424
36f1c9d61,0.62201947
36f1dc3b9,0.79808223
36f3f7027,0.65548533
36f7fbe5a,0.60899544
36fd9e13d,0.51781625
370d17232,0.2528278
370d9c1ba,0.6109453
370fe2afb,0.46737066
3711579ed,0.5478329
3712c63fd,0.5919739
371d7e8ad,0.62350273
37204e0c1,0.39707467
3721ed900,0.46833694
372433bc5,0.5368716
372d1784a,0.53049386
3735485c1,0.7459787
373880ef5,0.50646406
373b98352,0.6038817
373f757c7,0.46335444
3740bcc5d,0.5793142
37438ea50,0.368368
3745aa22f,0.43455735
374b76068,0.25358418
3750b5365,0.42710078
375794bcb,0.45129508
3757e3734,0.5138298
375905770,0.74803054
3759a1d40,0.3979187
375a0eb3c,0.4525519
3760c73b1,0.27658278
3779a7d91,0.37968585
377d9bef6,0.45735595
378059791,0.5019817
378406cf4,0.27821636
37865f566,0.41769472
37884b086,0.72172517
37965a7c3,0.5978394
3796a0068,0.4799216
379d5e10d,0.3303372
379da0b71,0.45941746
37a11cc19,0.40328416
37a8dcdce,0.37902203
37ae0cd69,0.6081222
37bbc6060,0.5891106
37bf6da18,0.5664524
37c68c4a3,0.62854886
37c989ac5,0.7235423
37cb01a87,0.43916857
37cec5261,0.84070194
37d0748c2,0.27824423
37d88b689,0.4687754
37e15671b,0.49164578
37e2f042b,0.7698155
37e47eeab,0.5315607
37ea8d2db,0.6185952
37ed9080d,0.65452313
37f127385,0.28082505
37f8a39c4,0.33095628
37fadf608,0.6236566
37fb97f8b,0.43735078
37fdaf339,0.51296103
38063ee14,0.4550932
380deeb29,0.5079935
380e603cd,0.7415075
380eaa884,0.6900038
3813bc7c5,0.22490178
3816b16b4,0.7564935
3821d75e9,0.53019744
3828225de,0.29879084
382b4212b,0.48422793
382cc2865,0.40038648
382d948b1,0.4759474
382dd71c1,0.5093811
382e4bddd,0.5178185
383e5b82e,0.73490876
38436063c,0.51574355
38470b3c1,0.32941246
385028a00,0.3434886
38506d4ea,0.5780587
3853ff1dd,0.8090487
3859838cf,0.4626825
385b5b8fc,0.31608775
3863ab300,0.5560429
38664cbf0,0.32046756
386990598,0.45585525
386e1a0fd,0.48421586
387147d00,0.5694387
38733d0a1,0.34792784
387701d9d,0.8589414
387a2639c,0.57451606
387a8e71a,0.54514503
388bb6170,0.539794
388cd5b9c,0.5303715
3890935ed,0.35269848
38a780df6,0.4556702
38a7b1842,0.47790268
38a81271c,0.65227854
38abad64b,0.42823237
38c5d4e0e,0.6783512
38c82bfc5,0.7761063
38cd559f6,0.58395606
38cf8b2f5,0.6553736
38d0a0bab,0.5925903
38d23c02f,0.42456844
38e12233c,0.32287973
38e3b6744,0.5386709
38e7577af,0.68558645
38e87cee8,0.6802976
38ea54f1f,0.40250117
38ed119b6,0.32507935
38f06e4fe,0.49332243
38f6d8ab9,0.54765755
38f6f3011,0.5724194
38fb7c50c,0.58124614
38fc09756,0.41010323
38fd4509d,0.3926326
390689a38,0.40019143
390c45d0c,0.67327887
390e0a648,0.5040014
390f4fae4,0.64356714
3913a43f9,0.5896993
391da7c7d,0.40326574
391e0cefd,0.44481325
3928a4b23,0.6297858
392caeaed,0.31538618
392cb224a,0.60389507
392d3346e,0.7769572
392df6910,0.7383567
393198f9d,0.79056895
393365063,0.56149584
39366118c,0.33968335
393d6bda1,0.59680367
393e0c8a5,0.32702523
394217006,0.52234626
39444f259,0.6883282
3947180ba,0.29825714
3948f67d7,0.540534
394c13865,0.49380258
3968d52d9,0.62007713
396910627,0.37976182
396a2773f,0.6590725
3970cb015,0.17761435
397be6b99,0.7340231
39816161d,0.76268166
39818f12c,0.60034615
3983e7c06,0.69493073
3991dd72d,0.53620315
39944ac3f,0.3282743
399856928,0.24267484
3998bcfec,0.3279638
399cacd30,0.7239369
39a66e7cb,0.38663226
39a784870,0.4925105
39adf62b4,0.6405392
39b3fe88f,0.52646744
39b7ed1c3,0.33863923
39ba962ef,0.5938041
39bf24ec8,0.42354566
39bff85f9,0.64829576
39c02e302,0.5923425
39c654eaa,0.4779531
39d055888,0.435854
39e0cc98e,0.47575742
39e0f5513,0.44964683
39e9ecb70,0.41439053
39ec77c60,0.39340732
39ef18e70,0.36935925
39f1d116e,0.5445909
39fb68722,0.70083755
39fc7e6d8,0.46871746
39fcd2ca4,0.4244983
3a016a6a0,0.59118986
3a050484c,0.83601
3a0e3b527,0.75029284
3a0ebb3d1,0.23670428
3a14fbb8e,0.41351363
3a1f2a306,0.5903921
3a36bdba5,0.19121723
3a3ae56f1,0.50156426
3a3d4f5dc,0.513353
3a3dc1dab,0.615624
3a4178fe9,0.28213623
3a4ce4c6e,0.47877222
3a4d22688,0.50996923
3a5b2eb43,0.5236627
3a5d5a265,0.5774314
3a5fb3c1f,0.46247873
3a6197f6d,0.53060883
3a64a5704,0.5138216
3a67f200f,0.48478442
3a682b74e,0.53196454
3a7b85800,0.3434628
3a7bcfea4,0.59309614
3a7d3c17e,0.38756692
3a8770d75,0.58724695
3a88e6c8f,0.33327115
3a8f24615,0.40882987
3a8f89229,0.6076005
3a916e954,0.44427583
3a93093cc,0.552626
3a94fdf2d,0.26948258
3a97c693e,0.4377322
3a9efa973,0.33297586
3a9f1c036,0.69136435
3aa058da5,0.7297205
3aa13a0b0,0.5804564
3aa4a07dc,0.36388776
3aa622eed,0.6645706
3ab64c5a4,0.47297338
3ac0662c8,0.50245565
3ac6d621b,0.44998604
3acfe9fcd,0.56502175
3ad53090d,0.3041535
3ae326dba,0.59436053
3ae51e685,0.5258427
3af14a63c,0.4601479
3af1dedf7,0.55578226
3af2b1473,0.27319503
3af6477aa,0.5711319
3af78213e,0.70392424
3af847ce9,0.43776438
3afb76273,0.45782766
3afe6f1fc,0.5635885
3b0238af8,0.77127236
3b0ae25f0,0.5677407
3b0b2a86a,0.5187567
3b0b88ac2,0.8199458
3b1009a30,0.6099724
3b1391dda,0.43640321
3b140cca4,0.39405957
3b15c42d3,0.53930885
3b178aa59,0.5648576
3b1976326,0.74402183
3b2a0338e,0.7686993
3b2b69d20,0.29958418
3b2f6d5b2,0.38836294
3b3349318,0.32160547
3b3b37546,0.48733443
3b3ce72d1,0.4759257
3b41cf42a,0.31771624
3b4a987ba,0.56767637
3b4ac67f0,0.5400807
3b4b4cb9c,0.48131603
3b4bb9973,0.71350765
3b4f31dc0,0.8112968
3b5a8db4f,0.3631177
3b61f8d97,0.6132437
3b6f9b47b,0.5473639
3b7aad341,0.29535696
3b8b38508,0.6743656
3b901ae31,0.8005924
3b923cef0,0.4606653
3b92f9684,0.7192875
3b95539f0,0.8719003
3b9f04df5,0.74528456
3ba4ccb80,0.57051396
3ba7056bb,0.55742973
3ba83a496,0.32427543
3bab1eacd,0.39556023
3bb0c9458,0.56672055
3bb1086d6,0.4563515
3bb43df82,0.7295681
3bb49d7d9,0.6117241
3bb5061e6,0.4526395
3bb86aa8f,0.49432287
3bbbccce4,0.8009862
3bc0357ce,0.6039866
3bc3e9db2,0.16599774
3bc84c4a9,0.17614429
3bcc3be83,0.21445203
3be154287,0.4518957
3be835fa8,0.4845296
3be9dc4cd,0.68170416
3bedb1ef9,0.63266635
3bef65169,0.5590298
3bef75882,0.39859027
3befd2af6,0.34039715
3bf1bdd86,0.3990954
3bf6cdab0,0.776914
3bf71f7b1,0.4968269
3bf7bccc9,0.4996728
3bfb759ce,0.4069297
3c008b0b7,0.50442207
3c03a9912,0.64659214
3c0450f2f,0.4825619
3c0c76a42,0.32049534
3c0ca0676,0.45054775
3c1370c6a,0.42945608
3c155d21c,0.5443204
3c155e05c,0.33021462
3c1cc2c24,0.48487714
3c2100f6e,0.63446623
3c2324232,0.46704343
3c25f4969,0.6432689
3c273e42f,0.5431494
3c29e8689,0.43299332
3c2a1ed3b,0.5521528
3c2e29219,0.42997572
3c30c4a49,0.5044763
3c3615b2d,0.64687496
3c3b9b731,0.56934804
3c3ff9ffb,0.48597896
3c43b7541,0.5012306
3c4b478e1,0.3346263
3c59aa98d,0.38051414
3c5a98448,0.63572156
3c5e8cc5d,0.39048
3c6329c92,0.64750206
3c6f9a4e7,0.67955494
3c778df64,0.5819807
3c79a5547,0.45907196
3c7dd9982,0.48852518
3c8468196,0.50272524
3c97d1670,0.7949189
3c9dbc88e,0.3843796
3c9dc7370,0.7625623
3ca057824,0.30215994
3ca4780f5,0.58555144
3ca799ab8,0.3017882
3cae1b9ae,0.3736241
3cafd9500,0.43918046
3cb155233,0.7561722
3cb6e5957,0.5542702
3cbe65e9a,0.28562787
3cc43a157,0.28013137
3cc573384,0.42833787
3cc6084ca,0.24236567
3cc6c4102,0.70934016
3cc84c2f8,0.5568113
3cc9490b8,0.35669526
3ccdd1a98,0.5818454
3cd5d9102,0.19714467
3cda8c2d7,0.60281366
3cdaf32d2,0.49918798
3cdbf07be,0.51575017
3ce0f0aa5,0.5202012
3ce3f6acc,0.43962818
3ce528284,0.5174959
3ce643dc5,0.5300526
3cf06742b,0.42694256
3cf0fcd34,0.67139846
3cf8487d4,0.656129
3cf9b501d,0.5033117
3cfec8730,0.5100557
3d011c364,0.5336454
3d0752cd9,0.59252256
3d0a4c45a,0.5908775
3d0b85658,0.43502852
3d136a793,0.5011423
3d13aab91,0.45975912
3d181b3c6,0.2500684
3d1d0f102,0.696623
3d2745318,0.6120026
3d277ebe6,0.64254206
3d3006ccc,0.6014246
3d3aef491,0.60440356
3d3f0380a,0.54960406
3d51f4560,0.302035
3d63dfd14,0.42705166
3d663ffeb,0.74196965
3d6f14681,0.5415495
3d7204289,0.6463203
3d7275647,0.5847122
3d751fe45,0.44216016
3d7d23a52,0.60747486
3d8760efc,0.420829
3d889fe46,0.77811563
3d8a35224,0.58744866
3d9346cfb,0.2848587
3d939327d,0.40571895
3d9784a88,0.60321
3d97fa45c,0.36290777
3d985e1bf,0.6861653
3d9a62b53,0.64088947
3d9b4bdc1,0.63396937
3d9bb7253,0.7555163
3d9ee26e3,0.47857732
3da55a076,0.67766297
3dab3050c,0.23414873
3dae967f1,0.2708346
3daede547,0.7563249
3daf36ca1,0.5530197
3db150833,0.5166385
3dc8f1328,0.43332374
3dc98128b,0.13943185
3dd380ccb,0.6785232
3dd6ea6bb,0.6429779
3ddfb6f66,0.47831923
3de1d3794,0.8293199
3de1de812,0.66212326
3de6bc035,0.563379
3ded98af9,0.2943359
3df923a0e,0.434932
3dfe89264,0.42548034
3dfee20c2,0.4741603
3e0ae8fb1,0.351879
3e0ce6020,0.43193096
3e0d923df,0.40976453
3e101e353,0.63900626
3e13d34d6,0.7385294
3e158c21e,0.6046978
3e2347b40,0.41794097
3e242ed8c,0.465508
3e25d4fb8,0.22523747
3e26edfa8,0.6320966
3e2c46391,0.48993468
3e2cc2690,0.6085021
3e2fdd907,0.49019453
3e373923e,0.44869158
3e3743dc7,0.49973565
3e411bd12,0.50703615
3e42f0f7a,0.5912596
3e463e29e,0.52750957
3e4f81782,0.62467146
3e50a5575,0.81542426
3e5627478,0.6292295
3e65ffa3c,0.53156585
3e6d8a2c9,0.39719945
3e6fa700b,0.47449937
3e768f382,0.48935145
3e82bfd8d,0.7793952
3e82e76cb,0.46964008
3e924d284,0.39983085
3e946254a,0.53433406
3e9a56447,0.46328422
3ea00c9fd,0.47256985
3ea3cf8d4,0.41036338
3ea49aa4f,0.2398151
3ea675148,0.51880425
3eaa698d3,0.3442098
3eaae43f3,0.3403951
3eb7ac8c1,0.8115982
3eb8ef7b3,0.36489624
3ebb0dd45,0.31589606
3ebe9f7af,0.46442443
3ec367f79,0.4591106
3ecdd4122,0.3838164
3ed4ada33,0.5613271
3ed60e624,0.600204
3edf44325,0.46283516
3ee05e0d5,0.41515458
3ee594f5a,0.7085021
3ee76f8a2,0.5009747
3eee4f608,0.6690224
3ef52fe8b,0.68511724
3ef5f0537,0.38353866
3ef9ac2a6,0.27241132
3effb8d44,0.8496101
3f016dcab,0.83666
3f03da51e,0.6902319
3f0c30d12,0.39089003
3f0dca87f,0.4748362
3f10302c7,0.6462468
3f108e7bc,0.53172106
3f109dab7,0.48071173
3f169c299,0.7247528
3f1b7bea6,0.6597358
3f222f11f,0.36138007
3f2785c07,0.46986562
3f2a40f0a,0.2804574
3f2d1ff6c,0.40650204
3f38aabf4,0.55504405
3f3962d65,0.28589058
3f3e1f288,0.50107723
3f42bd15e,0.55471975
3f4cf8745,0.40048385
3f4d6a956,0.8353098
3f4e4f83f,0.4294627
3f4fff7b2,0.12587723
3f50cc4fd,0.50647444
3f518238a,0.36835867
3f53ec8cd,0.504181
3f5405630,0.6559446
3f568e3a2,0.38070005
3f5ec6144,0.4817481
3f5f5782f,0.23838682
3f675b345,0.72791797
3f734b97c,0.56137866
3f7b002f4,0.4290484
3f7ef9681,0.75265396
3f834da3b,0.46947712
3f8824a3b,0.3407267
3f936cb8a,0.5790759
3f9b11590,0.47021297
3f9f466d1,0.48386136
3fa0de4e4,0.41885406
3fa277b19,0.46614608
3fa341801,0.6657333
3facf6055,0.5330885
3faf2b4d4,0.5670496
3fbc3ca27,0.6057388
3fbc3fa12,0.55858785
3fbc4677d,0.45565292
3fc2f9495,0.7337231
3fccff52b,0.74611366
3fcf1b40a,0.511139
3fd545213,0.70612675
3fd5af157,0.33481622
3fd75e77d,0.5203421
3fe9fc6d9,0.44323984
3feae3fb7,0.64916134
3fed382c0,0.4457975
3ff23c65c,0.2375419
3ff4a6c99,0.5703611
3ff737b0e,0.73827785
4009f9200,0.66082555
400a15912,0.54194075
400b56d39,0.6333849
400bc90ee,0.37842727
400c2ccab,0.74336517
400cbe759,0.38595402
400e57095,0.6440049
400eaa6d5,0.605401
4012be917,0.22710267
401553149,0.4443263
40156a896,0.55676854
401fcc4c5,0.66983825
40276ec6a,0.4931051
402799b02,0.51183695
402e83205,0.65207714
40309f25c,0.3179751
4033fee1a,0.46309167
4036e0e12,0.52892864
403aa5c4b,0.6651253
403cf8d32,0.5432536
4040a04bb,0.7606613
404eab70f,0.16547963
404eb3b06,0.5307412
40501d365,0.33968347
4059df1bf,0.49004674
405b63ca5,0.6144558
4060caeb1,0.5905767
406528ab5,0.39318374
4068b452d,0.766083
406a1e534,0.51752275
406f92f52,0.65308046
40713e16a,0.5825774
4072b0841,0.3701098
4079020a6,0.65036136
407af6f7d,0.5770264
407ef0ea0,0.5600606
4082acebb,0.65916824
40843af1e,0.45341143
4084b0a93,0.7604372
408d4d8e0,0.43023968
409740892,0.48675427
409ad5a23,0.32400846
409ccc60e,0.66167986
409d5bc3d,0.4878942
40b1839ea,0.62695247
40b31be60,0.6286276
40b53f6c2,0.28614888
40b64aa21,0.41601488
40bd89515,0.55366695
40c0fdccb,0.6968006
40c204453,0.7213741
40ca5f1a0,0.45476824
40d175d61,0.59361345
40d430494,0.50775164
40d7cb083,0.5981614
40de6ecb5,0.6910889
40dfeeb65,0.37703064
40e578da4,0.6549586
40ea976de,0.42467692
40f17b3a1,0.29992962
40f1ee340,0.612247
40fa3f339,0.31298667
40fa64194,0.5044913
40fbb932c,0.5560046
40fcff82b,0.7873373
40fdde0aa,0.4882748
4103336dd,0.4452231
410490c8d,0.48435223
4106b7290,0.7891048
410707dda,0.75004697
41175dcb5,0.5759139
411792ceb,0.37445113
411bb17a0,0.29036948
411bba4e8,0.54130965
4128e8e80,0.6305773
412b8d565,0.45914304
412b93160,0.56817466
412d6c47d,0.60018224
412d7406c,0.32368737
4133ec13c,0.6067058
4133efff0,0.36695942
413489a34,0.31868726
4137d96a2,0.6156239
4138a8f48,0.6473538
4140b3b5a,0.59861666
41487b069,0.77685964
414d8422f,0.51109076
414e5ba55,0.49491605
4158fbb67,0.6304509
41612698d,0.7106163
4168bfd52,0.44307697
416cb5d6d,0.5154417
416d8761e,0.5568926
4175a27e1,0.42554504
417c09a08,0.66355866
417c109aa,0.6015398
418a25e6b,0.6782629
418e88441,0.59039366
419267690,0.59249806
4194f0f66,0.45326594
4195e3052,0.5500722
4199f1957,0.68416417
419d296e7,0.6279255
41a6a7467,0.2641338
41a7d5bc2,0.5384764
41ae99ff2,0.532227
41b98eea2,0.48673558
41bbdb352,0.70241195
41bc94422,0.21281454
41bcb5de4,0.27478358
41be30895,0.2539459
41c09806e,0.5716665
41c163f8a,0.5472269
41c61ed91,0.30837235
41c83dda8,0.51035464
41ce762ce,0.5578657
41d6c5f90,0.40153697
41e069381,0.53448606
41e4574a6,0.21682693
41e4cc1de,0.7424188
41e792442,0.39737028
41e824cbe,0.49721438
41ee53918,0.41400853
41ee5af3c,0.80912936
41fa17c7c,0.40627342
420193f17,0.68788344
420bdee9f,0.398115
420f5cd9c,0.46967414
42103b22e,0.5479701
4212729be,0.44447052
42149c9e3,0.80144465
421ea515e,0.240529
422059173,0.43155026
4225add43,0.5941021
42331ae6f,0.4869184
4235841ea,0.556993
423c5b45f,0.33666295
42444811d,0.7194853
42448336b,0.39110604
4247730f1,0.449737
4248ee26d,0.53707725
425804cd2,0.45869824
426132585,0.7292213
4263cc9ed,0.5221298
426662616,0.8201942
426bb5e4c,0.5721725
427343625,0.6358898
427755203,0.39834785
427acc248,0.63174033
428877021,0.69265586
428fd4ef7,0.5804345
429017e9a,0.35556024
429019089,0.75134856
429296d6e,0.6945622
4298e4c15,0.657537
429df135c,0.4351005
42a28c241,0.39801574
42a8d4f4a,0.6173542
42af80bc3,0.64115506
42b3d53f8,0.55172074
42b4b0024,0.35473165
42b8f0aa7,0.6393017
42bec87cd,0.56839615
42d06aa80,0.5742906
42d2aa0bf,0.32296175
42d565331,0.46214464
42d94df4c,0.30788878
42dd3f3ff,0.67459685
42e73a942,0.32161245
42e7de7c0,0.5295134
42e9334f2,0.76464427
42ea2e045,0.34411725
42ea4ccd8,0.7576582
42eac4984,0.6331861
42fc9a244,0.5087067
43021e4ed,0.5304614
4302e8f50,0.83911777
43100edd5,0.6865102
43156136a,0.5021133
4325e9930,0.7730952
4331ce278,0.5386309
4335b2207,0.37453386
434691342,0.4689353
4347c35e5,0.64856625
4348b169a,0.3005164
434a2904c,0.44640002
4359d65e7,0.5246174
435bb3995,0.4503954
435f419f9,0.46120965
4363acad4,0.51487905
4370b5ff7,0.7826862
4374d6f52,0.4762316
437b01de4,0.50131196
437b06047,0.23591875
437bda050,0.47690207
437d65d38,0.6697745
43894825a,0.5009718
439aafc10,0.39857802
439f040ed,0.55878764
43a43e926,0.69434845
43ad546c7,0.3327775
43ae30dd8,0.7689592
43b277272,0.6354704
43b5d3f4d,0.54641867
43b6e3f2a,0.5660823
43b99bc40,0.5333799
43bae1c6d,0.3041742
43c43bfed,0.5855349
43c623f94,0.36665675
43c661026,0.7869777
43c8e589d,0.5538523
43cd2eb4e,0.5549787
43cf0f713,0.39564645
43d31be6c,0.62938696
43ddb2eb4,0.36023933
43e4cb788,0.41257238
43ea3193d,0.4615413
43ec1b64b,0.6153208
43fe381b3,0.8123853
43ff07bab,0.19228768
4405cc72c,0.431442
440676acb,0.42970684
4407e70f3,0.53130245
4409a68b9,0.54807377
440ab06be,0.5939316
4413f9855,0.5256385
441594b56,0.48254663
4416baea8,0.66655797
44175f75c,0.5633322
4427541c0,0.40121332
442822be3,0.64114815
442ab63f2,0.5643333
442f853b2,0.601414
443005b65,0.6359849
4436738dd,0.7026383
443682c9f,0.37513232
4445fb72d,0.5651702
4446dde7e,0.6627224
4448f7d57,0.29267234
444d1c6d6,0.56731147
4450245b0,0.46997422
4450385b4,0.47423035
44594e996,0.83058286
44598cf69,0.52143234
445c703ff,0.4726507
4463622c8,0.7263369
4463deb9a,0.7160486
4464fa621,0.82919604
446748891,0.5225267
4470adc62,0.5581719
447233a49,0.7053845
4479fdc71,0.4128287
447be811f,0.28853092
44817c8f4,0.66838527
4482a8d57,0.61453086
448659511,0.6350353
44867700c,0.34819776
448770499,0.48498297
449290a8b,0.5556206
44930f85a,0.6809156
44965fd2c,0.385827
44a0bfde6,0.54961187
44a0c16bc,0.6677346
44a541574,0.23193882
44aafd1b1,0.38498655
44ab64cad,0.57489824
44b6a5b46,0.60070765
44bba906d,0.5925241
44bc5f67c,0.33597293
44c117982,0.58015865
44c2e1fd1,0.32438025
44c308937,0.539364
44c8447f9,0.63829535
44cd12263,0.5421531
44d1246e0,0.6165076
44d722701,0.29532877
44da8c2a0,0.5590304
44db1cade,0.6184494
44dcffea3,0.3465129
44ddc2e22,0.5401774
44f048354,0.6918774
44f198a24,0.5789467
44fff524f,0.57371825
4501c8125,0.65953237
4501e7e4f,0.5693852
4512e1ea8,0.51707923
4518f180e,0.61567277
451bf38f1,0.5002825
451d17b57,0.3327109
451d18ba3,0.41191438
451d64f26,0.5445583
45217971b,0.58890814
4525391a7,0.45985687
45271caa8,0.34491023
4529e91da,0.57456756
452a50855,0.5324052
453125325,0.65307945
45320bbe7,0.6817759
453750088,0.36393195
453cf6271,0.57641655
45408f88d,0.29382962
4540f8e9c,0.5091987
4544aecf7,0.31462246
454607f26,0.60435385
4546c89b3,0.18946332
